seed,file,name_presence,rating_presence,category_presence,developer_presence,os_presence,all5_presence
43,app_html/aptoide-2439.html,100,100,100,100,100,100
43,app_html/cnet-0644.html,100,100,100,100,100,100
43,app_html/appbrain-1804.html,100,100,100,100,100,100
43,app_html/aptoide-0864.html,0,100,100,100,100,0
43,app_html/aptoide-2285.html,100,100,100,100,100,100
43,app_html/aptoide-0593.html,100,100,100,100,100,100
43,app_html/apkpure-0335.html,100,100,100,100,100,100
43,app_html/cnet-0686.html,100,100,100,100,100,100
43,app_html/apkpure-1297.html,100,100,100,100,100,100
43,app_html/aptoide-0111.html,100,100,100,100,100,100
43,app_html/apkpure-1305.html,100,100,100,100,100,100
43,app_html/apkpure-0137.html,100,100,100,100,100,100
43,app_html/cnet-1873.html,100,100,100,100,100,100
43,app_html/appagg-1925.html,100,0,100,100,100,0
43,app_html/appagg-0749.html,100,100,100,100,100,100
43,app_html/cnet-0769.html,100,100,100,100,100,100
43,app_html/aptoide-0852.html,100,100,100,100,100,100
43,app_html/appagg-0876.html,100,100,100,100,100,100
43,app_html/apkpure-1431.html,100,100,100,100,100,100
43,app_html/appbrain-1497.html,100,100,100,100,100,100
43,app_html/appbrain-0962.html,100,100,100,100,100,100
43,app_html/apkpure-1424.html,100,100,100,100,100,100
43,app_html/aptoide-1865.html,100,100,100,100,100,100
43,app_html/aptoide-0854.html,100,100,100,100,100,100
43,app_html/appagg-1834.html,100,0,100,100,100,0
43,app_html/appbrain-0912.html,100,100,100,100,100,100
43,app_html/aptoide-0789.html,100,100,100,100,100,100
43,app_html/appagg-1749.html,100,0,100,100,100,0
43,app_html/appagg-0526.html,100,0,100,100,100,0
43,app_html/appbrain-0691.html,100,100,100,100,100,100
43,app_html/appagg-2017.html,100,0,100,100,100,0
43,app_html/apkpure-0680.html,100,100,100,100,100,100
43,app_html/appagg-0575.html,100,0,100,100,100,0
43,app_html/appbrain-0401.html,100,100,100,100,100,100
43,app_html/appbrain-0482.html,100,100,100,100,100,100
43,app_html/appagg-0858.html,100,100,100,100,100,100
43,app_html/cnet-0981.html,100,100,100,100,100,100
43,app_html/appagg-0673.html,100,0,100,100,100,0
43,app_html/appbrain-0595.html,100,100,100,100,100,100
43,app_html/aptoide-0197.html,100,100,100,100,100,100
43,app_html/appbrain-0384.html,100,100,100,100,100,100
43,app_html/aptoide-1307.html,100,100,100,100,100,100
43,app_html/cnet-1306.html,100,100,100,100,100,100
43,app_html/apkpure-1371.html,100,100,100,100,100,100
43,app_html/apkpure-1405.html,100,100,100,100,100,100
43,app_html/cnet-1675.html,100,100,100,100,100,100
43,app_html/appbrain-1193.html,100,100,100,100,100,100
43,app_html/appagg-0150.html,100,0,100,100,100,0
43,app_html/cnet-0231.html,100,100,100,100,100,100
43,app_html/apkpure-0058.html,100,100,100,100,100,100
43,app_html/appbrain-0112.html,100,100,100,100,100,100
43,app_html/aptoide-1582.html,100,100,100,100,100,100
43,app_html/appbrain-1958.html,100,100,100,100,100,100
43,app_html/aptoide-1729.html,100,100,100,100,100,100
43,app_html/aptoide-2462.html,100,100,100,100,100,100
43,app_html/apkpure-1233.html,100,100,100,100,100,100
43,app_html/aptoide-1198.html,100,100,100,100,100,100
43,app_html/aptoide-1653.html,100,100,100,100,100,100
43,app_html/aptoide-1186.html,100,100,100,100,100,100
43,app_html/apkpure-1650.html,100,100,100,100,100,100
43,app_html/apkpure-1731.html,100,100,100,100,100,100
43,app_html/appagg-0843.html,100,0,100,100,100,0
43,app_html/appbrain-0767.html,100,100,100,100,100,100
43,app_html/apkpure-0900.html,100,100,100,100,100,100
43,app_html/appagg-1370.html,100,100,100,100,100,100
43,app_html/appbrain-1731.html,100,100,100,100,100,100
43,app_html/appagg-1857.html,100,0,100,100,100,0
43,app_html/aptoide-2256.html,100,100,100,100,100,100
43,app_html/appagg-0893.html,100,100,100,100,100,100
43,app_html/apkpure-0847.html,100,100,100,100,100,100
43,app_html/appagg-1645.html,100,0,100,100,100,0
43,app_html/aptoide-1975.html,100,100,100,0,100,0
43,app_html/cnet-2133.html,100,100,100,100,100,100
43,app_html/aptoide-1589.html,100,100,100,100,100,100
43,app_html/cnet-0584.html,100,100,100,100,100,100
43,app_html/appbrain-1880.html,100,100,100,100,100,100
43,app_html/apkpure-0078.html,100,100,100,100,100,100
43,app_html/aptoide-1652.html,100,100,100,100,100,100
43,app_html/cnet-0136.html,100,100,100,100,100,100
43,app_html/aptoide-0884.html,100,100,100,100,100,100
43,app_html/cnet-0874.html,100,100,100,100,100,100
43,app_html/appagg-1269.html,100,100,100,100,100,100
43,app_html/cnet-1171.html,100,100,100,100,100,100
43,app_html/apkpure-0806.html,100,100,100,100,100,100
43,app_html/appbrain-1462.html,100,100,100,100,100,100
43,app_html/cnet-0470.html,100,100,100,100,100,100
43,app_html/cnet-0247.html,100,100,100,100,100,100
43,app_html/aptoide-1394.html,100,100,100,100,100,100
43,app_html/cnet-0145.html,100,100,100,100,100,100
43,app_html/apkpure-1648.html,100,100,100,100,100,100
43,app_html/appbrain-1452.html,100,100,100,100,100,100
43,app_html/appbrain-0867.html,100,100,100,100,100,100
43,app_html/aptoide-0811.html,100,100,100,100,100,100
43,app_html/apkpure-1822.html,100,100,100,100,100,100
43,app_html/aptoide-0641.html,100,100,100,100,100,100
43,app_html/aptoide-2457.html,100,100,100,100,100,100
43,app_html/aptoide-2100.html,100,100,100,0,100,0
43,app_html/cnet-1728.html,100,100,100,100,100,100
43,app_html/apkpure-0160.html,100,100,100,100,100,100
43,app_html/appbrain-0173.html,100,100,100,100,100,100
43,app_html/cnet-2166.html,100,100,100,100,100,100
43,app_html/aptoide-2322.html,100,100,100,100,100,100
43,app_html/appbrain-1955.html,100,100,100,100,100,100
43,app_html/appbrain-1505.html,100,100,100,100,100,100
43,app_html/apkpure-0081.html,100,100,100,100,100,100
43,app_html/apkpure-0608.html,100,100,100,100,100,100
43,app_html/aptoide-0835.html,100,100,100,100,100,100
43,app_html/appbrain-0693.html,100,100,100,100,100,100
43,app_html/appbrain-1891.html,100,100,100,100,100,100
43,app_html/aptoide-1166.html,100,100,100,100,100,100
43,app_html/cnet-1525.html,100,100,100,100,100,100
43,app_html/apkpure-1874.html,100,100,100,100,100,100
43,app_html/aptoide-2209.html,100,100,100,100,100,100
43,app_html/apkpure-1551.html,100,100,100,100,100,100
43,app_html/appagg-0789.html,100,100,100,100,100,100
43,app_html/appbrain-1778.html,100,100,100,100,100,100
43,app_html/cnet-0561.html,100,100,100,100,100,100
43,app_html/aptoide-2002.html,100,100,100,100,100,100
43,app_html/aptoide-2296.html,100,100,100,100,100,100
43,app_html/aptoide-0737.html,100,100,100,100,100,100
43,app_html/cnet-1817.html,100,100,100,100,100,100
43,app_html/appagg-1083.html,100,100,100,100,100,100
43,app_html/aptoide-1449.html,100,100,100,100,100,100
43,app_html/apkpure-1376.html,100,100,100,100,100,100
43,app_html/cnet-0566.html,100,100,100,100,100,100
43,app_html/aptoide-2421.html,100,100,100,100,100,100
43,app_html/cnet-1720.html,100,100,100,100,100,100
43,app_html/appbrain-0872.html,100,100,100,100,100,100
43,app_html/cnet-0787.html,100,100,100,100,100,100
43,app_html/cnet-2266.html,100,100,100,100,100,100
43,app_html/aptoide-0679.html,100,100,100,100,100,100
43,app_html/cnet-2201.html,100,100,100,100,100,100
43,app_html/appagg-0055.html,100,0,100,100,100,0
43,app_html/aptoide-2340.html,100,100,100,100,100,100
43,app_html/apkpure-1695.html,100,100,100,100,100,100
43,app_html/aptoide-0205.html,100,100,100,100,100,100
43,app_html/aptoide-2438.html,100,100,100,100,100,100
43,app_html/cnet-2268.html,100,100,100,100,100,100
43,app_html/apkpure-1573.html,100,100,100,100,100,100
43,app_html/appagg-2044.html,100,0,100,100,100,0
43,app_html/cnet-1272.html,100,100,100,100,100,100
43,app_html/appbrain-0058.html,100,100,100,100,100,100
43,app_html/appbrain-0896.html,100,100,100,100,100,100
43,app_html/appagg-0298.html,100,0,100,100,100,0
43,app_html/apkpure-0713.html,100,100,100,100,100,100
43,app_html/appbrain-1215.html,100,100,100,100,100,100
43,app_html/appagg-0944.html,100,0,100,100,100,0
43,app_html/cnet-0703.html,100,100,100,100,100,100
43,app_html/appbrain-1876.html,100,100,100,100,100,100
43,app_html/aptoide-0512.html,100,100,100,100,100,100
43,app_html/apkpure-0287.html,100,100,100,100,100,100
43,app_html/apkpure-0715.html,100,100,100,100,100,100
43,app_html/cnet-1828.html,100,100,100,100,100,100
43,app_html/appbrain-0720.html,100,100,100,100,100,100
43,app_html/aptoide-1856.html,100,100,100,100,100,100
43,app_html/apkpure-2162.html,100,100,100,100,100,100
43,app_html/appbrain-0926.html,100,100,100,100,100,100
43,app_html/appbrain-1601.html,100,100,100,100,100,100
43,app_html/cnet-1747.html,100,100,100,100,100,100
43,app_html/apkpure-0869.html,100,100,100,100,100,100
43,app_html/apkpure-0623.html,100,100,100,100,100,100
43,app_html/cnet-1709.html,100,100,100,100,100,100
43,app_html/appagg-1366.html,100,100,100,100,100,100
43,app_html/cnet-1703.html,100,100,100,100,100,100
43,app_html/aptoide-0008.html,100,100,100,100,100,100
43,app_html/apkpure-2215.html,100,100,100,100,100,100
43,app_html/appbrain-1596.html,100,100,100,100,100,100
43,app_html/appbrain-0113.html,100,100,100,100,100,100
43,app_html/appbrain-0861.html,100,100,100,100,100,100
43,app_html/apkpure-1407.html,100,100,100,100,100,100
43,app_html/cnet-1039.html,100,100,100,100,100,100
43,app_html/aptoide-1369.html,100,100,100,100,100,100
43,app_html/apkpure-0094.html,100,0,100,100,100,0
43,app_html/apkpure-1700.html,100,100,100,100,100,100
43,app_html/aptoide-2487.html,100,100,100,100,100,100
43,app_html/appagg-0152.html,100,100,100,100,100,100
43,app_html/apkpure-1692.html,100,100,100,100,100,100
43,app_html/apkpure-0189.html,100,100,100,100,100,100
43,app_html/appbrain-1168.html,100,100,100,100,100,100
43,app_html/cnet-2160.html,100,100,100,100,100,100
43,app_html/apkpure-0120.html,100,100,100,100,100,100
43,app_html/aptoide-0194.html,100,100,100,100,100,100
43,app_html/cnet-1505.html,100,100,100,100,100,100
43,app_html/apkpure-1334.html,100,100,100,100,100,100
43,app_html/appbrain-1224.html,100,100,100,100,100,100
43,app_html/aptoide-2228.html,100,100,100,100,100,100
43,app_html/appbrain-1782.html,100,100,100,100,100,100
43,app_html/appbrain-1721.html,100,100,100,100,100,100
43,app_html/appbrain-1934.html,100,100,100,100,100,100
43,app_html/apkpure-0599.html,100,100,100,100,100,100
43,app_html/apkpure-0770.html,100,100,100,100,100,100
43,app_html/appagg-1730.html,100,0,100,100,100,0
43,app_html/apkpure-2047.html,100,100,100,100,100,100
43,app_html/appagg-0045.html,100,100,100,100,100,100
43,app_html/cnet-1034.html,100,100,100,100,100,100
43,app_html/apkpure-0349.html,100,100,100,100,100,100
43,app_html/aptoide-0004.html,100,100,100,100,100,100
43,app_html/aptoide-2412.html,100,100,100,100,100,100
43,app_html/appbrain-1938.html,100,100,100,100,100,100
43,app_html/cnet-0870.html,100,100,100,100,100,100
43,app_html/appbrain-0326.html,100,100,100,100,100,100
43,app_html/appagg-0139.html,100,0,100,100,100,0
43,app_html/apkpure-0106.html,100,100,100,100,100,100
43,app_html/apkpure-1888.html,100,100,100,100,100,100
43,app_html/cnet-1055.html,100,100,100,100,100,100
43,app_html/aptoide-2381.html,100,100,100,100,100,100
43,app_html/apkpure-0348.html,100,100,100,100,100,100
43,app_html/apkpure-0712.html,100,100,100,100,100,100
43,app_html/aptoide-1246.html,100,100,100,100,100,100
43,app_html/appbrain-0779.html,100,100,100,100,100,100
43,app_html/aptoide-1815.html,100,100,100,100,100,100
43,app_html/aptoide-1980.html,100,100,100,0,100,0
43,app_html/apkpure-0183.html,100,100,100,100,100,100
43,app_html/appbrain-1888.html,100,100,100,100,100,100
43,app_html/appbrain-0539.html,100,100,100,100,100,100
43,app_html/aptoide-2391.html,100,100,100,100,100,100
43,app_html/appagg-0871.html,100,0,100,100,100,0
43,app_html/appbrain-1424.html,100,100,100,100,100,100
43,app_html/cnet-2222.html,100,100,100,100,100,100
43,app_html/apkpure-0815.html,100,100,100,100,100,100
43,app_html/aptoide-1533.html,100,100,100,100,100,100
43,app_html/aptoide-0259.html,100,100,100,100,100,100
43,app_html/aptoide-0382.html,100,100,100,100,100,100
43,app_html/aptoide-1907.html,0,100,100,100,100,0
43,app_html/apkpure-0296.html,100,100,100,100,100,100
43,app_html/cnet-0167.html,100,100,100,100,100,100
43,app_html/aptoide-1525.html,100,100,100,100,100,100
43,app_html/appagg-0946.html,100,0,100,100,100,0
43,app_html/appbrain-0449.html,100,100,100,100,100,100
43,app_html/apkpure-0658.html,100,100,100,100,100,100
43,app_html/aptoide-0549.html,100,100,100,100,100,100
43,app_html/apkpure-0752.html,100,100,100,100,100,100
43,app_html/apkpure-1023.html,100,100,100,100,100,100
43,app_html/cnet-0508.html,100,100,100,100,100,100
43,app_html/aptoide-0189.html,100,100,100,100,100,100
43,app_html/appagg-1494.html,100,0,100,100,100,0
43,app_html/cnet-0533.html,100,100,100,100,100,100
43,app_html/appagg-0818.html,100,100,100,100,100,100
43,app_html/appagg-1054.html,100,0,100,100,100,0
43,app_html/appagg-1000.html,100,0,100,100,100,0
43,app_html/appagg-1875.html,100,0,100,100,100,0
43,app_html/apkpure-0085.html,100,100,100,100,100,100
43,app_html/aptoide-0266.html,100,100,100,100,100,100
43,app_html/aptoide-0295.html,100,100,100,100,100,100
43,app_html/aptoide-1709.html,100,100,100,100,100,100
43,app_html/appagg-0607.html,100,100,100,100,100,100
43,app_html/appbrain-1822.html,100,100,100,100,100,100
43,app_html/aptoide-0766.html,100,100,100,100,100,100
43,app_html/aptoide-0006.html,100,100,100,100,100,100
43,app_html/appbrain-0429.html,100,100,100,100,100,100
43,app_html/cnet-1575.html,100,100,100,100,100,100
43,app_html/apkpure-0831.html,100,100,100,100,100,100
43,app_html/appagg-1971.html,100,0,100,100,100,0
43,app_html/aptoide-2263.html,100,100,100,100,100,100
43,app_html/apkpure-0986.html,100,100,100,100,100,100
43,app_html/aptoide-1830.html,100,100,100,100,100,100
43,app_html/apkpure-2042.html,100,100,100,100,100,100
43,app_html/appbrain-0038.html,100,100,100,100,100,100
43,app_html/appagg-0465.html,100,0,100,100,100,0
43,app_html/cnet-2179.html,100,100,100,100,100,100
43,app_html/appagg-0224.html,100,100,100,100,100,100
43,app_html/cnet-1464.html,100,100,100,100,100,100
43,app_html/apkpure-0140.html,100,100,100,100,100,100
43,app_html/appagg-0713.html,100,100,100,100,100,100
43,app_html/cnet-1087.html,100,100,100,100,100,100
43,app_html/appagg-0732.html,100,100,100,100,100,100
43,app_html/aptoide-0459.html,100,100,100,100,100,100
43,app_html/apkpure-0703.html,100,100,100,100,100,100
43,app_html/aptoide-0201.html,100,100,100,100,100,100
43,app_html/appagg-1805.html,100,0,100,100,100,0
43,app_html/apkpure-1036.html,100,100,100,100,100,100
43,app_html/apkpure-1651.html,100,100,100,100,100,100
43,app_html/appagg-0470.html,100,100,100,100,100,100
43,app_html/appbrain-1153.html,100,100,100,100,100,100
43,app_html/appagg-1974.html,100,0,100,100,100,0
43,app_html/appbrain-1695.html,100,100,100,100,100,100
43,app_html/appagg-0516.html,100,100,100,100,100,100
43,app_html/appagg-0394.html,100,100,100,100,100,100
43,app_html/appbrain-0649.html,100,100,100,100,100,100
43,app_html/appbrain-0172.html,100,100,100,100,100,100
43,app_html/apkpure-1639.html,100,100,100,100,100,100
43,app_html/apkpure-1157.html,100,100,100,100,100,100
43,app_html/apkpure-1061.html,100,100,100,100,100,100
43,app_html/appbrain-1565.html,100,100,100,100,100,100
43,app_html/appbrain-0290.html,100,100,100,100,100,100
43,app_html/aptoide-0060.html,100,100,100,100,100,100
43,app_html/appagg-0007.html,100,100,100,100,100,100
43,app_html/aptoide-1270.html,100,100,100,100,100,100
43,app_html/aptoide-2300.html,100,100,100,100,100,100
43,app_html/cnet-2175.html,100,100,100,100,100,100
43,app_html/aptoide-1899.html,100,100,100,100,100,100
43,app_html/apkpure-0427.html,100,100,100,100,100,100
43,app_html/apkpure-0464.html,100,100,100,100,100,100
43,app_html/appagg-0124.html,100,100,100,100,100,100
43,app_html/cnet-0818.html,100,100,100,100,100,100
43,app_html/appbrain-0848.html,100,100,100,100,100,100
43,app_html/appagg-0510.html,100,0,100,100,100,0
43,app_html/appbrain-0202.html,100,100,100,100,100,100
43,app_html/aptoide-0946.html,100,100,100,100,100,100
43,app_html/appbrain-1003.html,100,100,100,100,100,100
43,app_html/aptoide-1255.html,100,100,100,100,100,100
43,app_html/apkpure-2275.html,100,100,100,100,100,100
43,app_html/appagg-1937.html,100,0,100,100,100,0
43,app_html/appagg-0918.html,100,0,100,100,100,0
43,app_html/apkpure-0367.html,100,100,100,100,100,100
43,app_html/cnet-1650.html,100,100,100,100,100,100
43,app_html/apkpure-0819.html,100,100,100,100,100,100
43,app_html/appbrain-0951.html,100,100,100,100,100,100
43,app_html/cnet-1622.html,100,100,100,100,100,100
43,app_html/appagg-0633.html,100,100,100,100,100,100
43,app_html/apkpure-0153.html,100,100,100,100,100,100
43,app_html/apkpure-0694.html,100,100,100,100,100,100
43,app_html/apkpure-1049.html,100,100,100,100,100,100
43,app_html/appagg-1235.html,100,0,100,100,100,0
43,app_html/cnet-0620.html,100,100,100,100,100,100
43,app_html/cnet-2259.html,100,100,100,100,100,100
43,app_html/aptoide-2272.html,100,100,100,100,100,100
43,app_html/appagg-1726.html,100,0,100,100,100,0
43,app_html/cnet-1157.html,100,100,100,100,100,100
43,app_html/cnet-1001.html,100,100,100,100,100,100
43,app_html/appagg-0030.html,100,100,100,100,100,100
43,app_html/cnet-2065.html,100,100,100,100,100,100
43,app_html/appagg-0598.html,100,100,100,100,100,100
43,app_html/cnet-1832.html,100,100,100,100,100,100
43,app_html/cnet-1604.html,100,100,100,100,100,100
43,app_html/aptoide-1892.html,100,100,100,100,100,100
43,app_html/appbrain-1945.html,100,100,100,100,100,100
43,app_html/cnet-1951.html,100,100,100,100,100,100
43,app_html/appbrain-0874.html,100,100,100,100,100,100
43,app_html/appbrain-0418.html,100,100,100,100,100,100
43,app_html/aptoide-2361.html,100,100,100,100,100,100
43,app_html/appbrain-0229.html,100,100,100,100,100,100
43,app_html/cnet-1011.html,100,100,100,100,100,100
43,app_html/cnet-0210.html,100,100,100,100,100,100
43,app_html/apkpure-2217.html,100,100,100,100,100,100
43,app_html/appbrain-0134.html,100,100,100,100,100,100
43,app_html/apkpure-1272.html,100,100,100,100,100,100
43,app_html/appagg-0502.html,100,0,100,100,100,0
43,app_html/aptoide-0325.html,100,100,100,100,100,100
43,app_html/appagg-0088.html,100,100,100,100,100,100
43,app_html/cnet-0350.html,100,100,100,100,100,100
43,app_html/appbrain-1398.html,100,100,100,100,100,100
43,app_html/aptoide-1280.html,100,100,100,100,100,100
43,app_html/appbrain-1660.html,100,100,100,100,100,100
43,app_html/aptoide-0796.html,100,100,100,100,100,100
43,app_html/appagg-1915.html,100,0,100,100,100,0
43,app_html/appagg-1986.html,100,0,100,100,100,0
43,app_html/aptoide-2485.html,100,100,100,100,100,100
43,app_html/appbrain-1059.html,100,100,100,100,100,100
43,app_html/cnet-1135.html,100,100,100,100,100,100
43,app_html/appbrain-0612.html,100,100,100,100,100,100
43,app_html/appagg-0604.html,100,0,100,100,100,0
43,app_html/apkpure-1037.html,100,100,100,100,100,100
43,app_html/aptoide-0206.html,100,100,100,100,100,100
43,app_html/aptoide-0698.html,100,100,100,100,100,100
43,app_html/cnet-2235.html,100,100,100,100,100,100
43,app_html/apkpure-0765.html,100,100,100,100,100,100
43,app_html/appagg-1498.html,100,0,100,100,100,0
43,app_html/cnet-0310.html,100,100,100,100,100,100
43,app_html/apkpure-0673.html,100,100,100,100,100,100
43,app_html/aptoide-0764.html,100,100,100,100,100,100
43,app_html/appbrain-1635.html,100,100,100,100,100,100
43,app_html/appagg-1406.html,100,0,100,100,100,0
43,app_html/appagg-1080.html,100,100,100,100,100,100
43,app_html/appagg-0583.html,100,0,100,100,100,0
43,app_html/cnet-1422.html,100,100,100,100,100,100
43,app_html/apkpure-0934.html,100,100,100,100,100,100
43,app_html/appbrain-1995.html,100,100,100,100,100,100
43,app_html/appbrain-0855.html,100,100,100,100,100,100
43,app_html/appbrain-1887.html,100,100,100,100,100,100
43,app_html/apkpure-0473.html,100,100,100,100,100,100
43,app_html/aptoide-0610.html,100,100,100,100,100,100
43,app_html/cnet-0139.html,100,100,100,100,100,100
43,app_html/appagg-0237.html,100,100,100,100,100,100
43,app_html/apkpure-0992.html,100,100,100,100,100,100
43,app_html/appagg-0928.html,100,100,100,100,100,100
43,app_html/apkpure-1811.html,100,100,100,100,100,100
43,app_html/appbrain-1727.html,100,100,100,100,100,100
43,app_html/aptoide-0081.html,100,100,100,100,100,100
43,app_html/apkpure-0894.html,100,100,100,100,100,100
43,app_html/cnet-1149.html,100,100,100,100,100,100
43,app_html/cnet-0709.html,100,100,100,100,100,100
43,app_html/aptoide-1378.html,100,100,100,100,100,100
43,app_html/cnet-1677.html,100,100,100,100,100,100
43,app_html/appbrain-0958.html,100,100,100,100,100,100
43,app_html/cnet-2066.html,100,100,100,100,100,100
43,app_html/cnet-1913.html,100,100,100,100,100,100
43,app_html/appbrain-1918.html,100,100,100,100,100,100
43,app_html/cnet-1598.html,100,100,100,100,100,100
43,app_html/appbrain-1476.html,100,100,100,100,100,100
43,app_html/appagg-1140.html,100,100,100,100,100,100
43,app_html/apkpure-0353.html,100,100,100,100,100,100
43,app_html/aptoide-0379.html,100,100,100,100,100,100
43,app_html/appagg-1787.html,100,0,100,100,100,0
43,app_html/appagg-0413.html,100,0,100,100,100,0
43,app_html/apkpure-2092.html,100,100,100,100,100,100
43,app_html/cnet-0550.html,100,100,100,100,100,100
43,app_html/apkpure-0117.html,100,100,100,100,100,100
43,app_html/aptoide-0992.html,100,100,100,100,100,100
43,app_html/aptoide-1734.html,100,100,100,100,100,100
43,app_html/aptoide-2036.html,100,100,100,100,100,100
43,app_html/aptoide-2177.html,100,100,100,100,100,100
43,app_html/aptoide-0778.html,100,100,100,100,100,100
43,app_html/cnet-0028.html,100,100,100,100,100,100
43,app_html/appagg-2049.html,100,0,100,100,100,0
43,app_html/cnet-1522.html,100,100,100,100,100,100
43,app_html/appagg-1294.html,100,100,100,100,100,100
43,app_html/appbrain-0959.html,100,100,100,100,100,100
43,app_html/aptoide-1326.html,100,100,100,100,100,100
43,app_html/appagg-0794.html,100,100,100,100,100,100
43,app_html/appagg-0214.html,100,100,100,100,100,100
43,app_html/aptoide-1673.html,100,100,100,100,100,100
43,app_html/appagg-0095.html,100,100,100,100,100,100
43,app_html/apkpure-2169.html,100,100,100,100,100,100
43,app_html/aptoide-0595.html,100,100,100,100,100,100
43,app_html/cnet-0958.html,100,100,100,100,100,100
43,app_html/cnet-1213.html,100,100,100,100,100,100
43,app_html/appbrain-1073.html,100,100,100,100,100,100
43,app_html/appagg-1016.html,100,0,100,100,100,0
43,app_html/appagg-0309.html,100,100,100,100,100,100
43,app_html/apkpure-1479.html,100,100,100,100,100,100
43,app_html/appbrain-2000.html,100,100,100,100,100,100
43,app_html/appbrain-1692.html,100,100,100,100,100,100
43,app_html/cnet-1175.html,100,100,100,100,100,100
43,app_html/aptoide-0753.html,100,100,100,100,100,100
43,app_html/aptoide-1959.html,100,100,100,100,100,100
43,app_html/appbrain-1865.html,100,100,100,100,100,100
43,app_html/apkpure-0639.html,100,100,100,100,100,100
43,app_html/apkpure-0729.html,100,100,100,100,100,100
43,app_html/apkpure-1552.html,100,100,100,100,100,100
43,app_html/appbrain-0372.html,100,100,100,100,100,100
43,app_html/aptoide-1189.html,100,100,100,100,100,100
43,app_html/apkpure-0206.html,100,100,100,100,100,100
43,app_html/appagg-1470.html,100,0,100,100,100,0
43,app_html/cnet-1046.html,100,100,100,100,100,100
43,app_html/appbrain-1967.html,100,100,100,100,100,100
43,app_html/appbrain-1581.html,100,100,100,100,100,100
43,app_html/appagg-1198.html,100,100,100,100,100,100
43,app_html/aptoide-1616.html,100,100,100,100,100,100
43,app_html/cnet-1118.html,100,100,100,100,100,100
43,app_html/aptoide-2186.html,100,100,100,100,100,100
43,app_html/aptoide-0400.html,100,100,100,100,100,100
43,app_html/appbrain-0171.html,100,100,100,100,100,100
43,app_html/appagg-0865.html,100,100,100,100,100,100
43,app_html/appbrain-0151.html,100,100,100,100,100,100
43,app_html/appbrain-0355.html,100,100,100,100,100,100
43,app_html/appbrain-1578.html,100,100,100,100,100,100
43,app_html/apkpure-1074.html,100,100,100,100,100,100
43,app_html/appbrain-1333.html,100,100,100,100,100,100
43,app_html/cnet-0282.html,100,100,100,100,100,100
43,app_html/cnet-1653.html,100,100,100,100,100,100
43,app_html/aptoide-1530.html,100,100,100,100,100,100
43,app_html/aptoide-0644.html,100,100,100,100,100,100
43,app_html/appagg-1869.html,100,0,100,100,100,0
43,app_html/aptoide-0225.html,100,100,100,100,100,100
43,app_html/apkpure-1095.html,100,100,100,100,100,100
43,app_html/apkpure-0922.html,100,100,100,100,100,100
43,app_html/appbrain-1422.html,100,100,100,100,100,100
43,app_html/apkpure-1938.html,100,100,100,100,100,100
43,app_html/appagg-1757.html,100,0,100,100,100,0
43,app_html/apkpure-0286.html,100,100,100,100,100,100
43,app_html/appagg-0032.html,100,100,100,100,100,100
43,app_html/apkpure-1987.html,100,100,100,100,100,100
43,app_html/apkpure-0640.html,100,100,100,100,100,100
43,app_html/appagg-1563.html,100,0,100,100,100,0
43,app_html/cnet-0123.html,100,100,100,100,100,100
43,app_html/aptoide-1526.html,100,100,100,100,100,100
43,app_html/appbrain-0435.html,100,100,100,100,100,100
43,app_html/aptoide-1426.html,100,100,100,100,100,100
43,app_html/appagg-0183.html,100,100,100,100,100,100
43,app_html/cnet-1798.html,100,100,100,100,100,100
43,app_html/appbrain-1655.html,100,100,100,100,100,100
43,app_html/cnet-1022.html,100,100,100,100,100,100
43,app_html/cnet-0505.html,100,100,100,100,100,100
43,app_html/apkpure-0219.html,100,100,100,100,100,100
43,app_html/appagg-0757.html,100,0,100,100,100,0
43,app_html/apkpure-2032.html,100,100,100,100,100,100
43,app_html/appbrain-0879.html,100,100,100,100,100,100
43,app_html/aptoide-1571.html,100,100,100,100,100,100
43,app_html/appbrain-1126.html,100,100,100,100,100,100
43,app_html/apkpure-0830.html,100,100,100,100,100,100
43,app_html/aptoide-1031.html,100,100,100,100,100,100
43,app_html/apkpure-0641.html,100,100,100,100,100,100
43,app_html/aptoide-0630.html,100,100,100,100,100,100
43,app_html/appagg-0640.html,100,0,100,100,100,0
43,app_html/apkpure-1489.html,100,100,100,100,100,100
43,app_html/apkpure-0064.html,100,100,100,100,100,100
43,app_html/aptoide-2024.html,100,100,100,100,100,100
43,app_html/appagg-0499.html,100,0,100,100,100,0
43,app_html/apkpure-1344.html,100,100,100,100,100,100
43,app_html/appbrain-1783.html,100,100,100,100,100,100
43,app_html/appagg-1177.html,100,0,100,100,100,0
43,app_html/appagg-0040.html,100,100,100,100,100,100
43,app_html/cnet-1789.html,100,100,100,100,100,100
43,app_html/cnet-0682.html,100,100,100,100,100,100
43,app_html/appagg-0041.html,100,100,100,100,100,100
43,app_html/aptoide-0218.html,100,100,100,100,100,100
43,app_html/apkpure-0404.html,100,100,100,100,100,100
43,app_html/appagg-1763.html,100,0,100,100,100,0
43,app_html/cnet-1126.html,100,100,100,100,100,100
43,app_html/appagg-0698.html,100,100,100,100,100,100
43,app_html/apkpure-0363.html,100,100,100,100,100,100
43,app_html/cnet-0142.html,100,100,100,100,100,100
43,app_html/aptoide-0961.html,100,100,100,100,100,100
43,app_html/apkpure-1616.html,100,100,100,100,100,100
