seed,file,title_presence,provider_presence,amount_presence,deadline_presence,award_presence,all5_presence
44,scholarships_html/internationalscholarships-0619.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-2006.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0781.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1550.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0350.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-1165.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0968.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1034.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0226.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0812.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1605.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0557.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-2044.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1671.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0863.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1456.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-1596.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1541.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-0356.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0305.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1179.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0162.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1521.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0012.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-0927.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-2052.html,100,0,100,100,100,0
44,scholarships_html/internationalscholarships-0046.html,100,100,0,100,100,0
44,scholarships_html/scholarships360-1935.html,100,0,100,100,100,0
44,scholarships_html/internationalscholarships-1014.html,100,100,0,100,100,0
44,scholarships_html/scholarships360-0905.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-2083.html,100,0,100,100,100,0
44,scholarships_html/scholarship-1215.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0663.html,100,0,100,100,100,0
44,scholarships_html/scholarship-1556.html,100,100,100,100,0,0
44,scholarships_html/internationalscholarships-0256.html,100,100,100,0,100,0
44,scholarships_html/bigfuture-1921.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1726.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-0821.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1489.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-0311.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0545.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0628.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0457.html,100,100,100,100,0,0
44,scholarships_html/scholarship-0821.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1031.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1957.html,100,0,100,100,100,0
44,scholarships_html/scholarship-0811.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-1587.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0949.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1986.html,100,100,100,100,0,0
44,scholarships_html/internationalscholarships-0694.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-2006.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0682.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0200.html,100,0,100,100,100,0
44,scholarships_html/scholarship-1873.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-0817.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0541.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-0915.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-0868.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1669.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1559.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-1712.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0043.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-0692.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0422.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0288.html,100,100,100,100,100,100
44,scholarships_html/scholarship-2143.html,100,100,100,100,0,0
44,scholarships_html/scholarship-0882.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-0784.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1914.html,100,0,100,100,100,0
44,scholarships_html/internationalscholarships-0524.html,100,100,0,100,100,0
44,scholarships_html/mastersportal-0744.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1981.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1741.html,100,100,100,100,0,0
44,scholarships_html/scholarship-0015.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1449.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1682.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1010.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1546.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-0090.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-1404.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0105.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0760.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-1236.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-2058.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-1092.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0525.html,100,0,100,100,100,0
44,scholarships_html/scholarship-0353.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1852.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1869.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0022.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0213.html,100,100,100,100,0,0
44,scholarships_html/scholarships360-1412.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-1603.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0981.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0775.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0816.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-2079.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0633.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0302.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1115.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1710.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0320.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-0036.html,100,0,100,100,100,0
44,scholarships_html/scholarship-0936.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1121.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0649.html,100,100,100,100,0,0
44,scholarships_html/internationalscholarships-0546.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1340.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-2089.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0538.html,100,100,100,100,0,0
44,scholarships_html/scholarships360-1725.html,100,0,100,100,100,0
44,scholarships_html/internationalscholarships-1078.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0846.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1335.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-0635.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-2045.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1865.html,100,100,100,100,0,0
44,scholarships_html/internationalscholarships-1369.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1545.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1239.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0390.html,100,100,100,100,0,0
44,scholarships_html/scholarship-1454.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-0783.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1648.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0005.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0303.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1827.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0688.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0983.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1959.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-1869.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-1675.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-1989.html,100,0,100,100,100,0
44,scholarships_html/scholarship-2112.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0256.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-1221.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0262.html,100,100,100,100,100,100
44,scholarships_html/scholarship-2024.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1134.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1808.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-2095.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1238.html,100,100,100,100,0,0
44,scholarships_html/scholarship-1627.html,100,100,100,100,0,0
44,scholarships_html/scholarships360-1224.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-0850.html,100,0,100,100,100,0
44,scholarships_html/internationalscholarships-1348.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0201.html,100,0,100,100,100,0
44,scholarships_html/scholarship-0681.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0841.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1918.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-0440.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0348.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1036.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-1532.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0765.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1678.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1903.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-0654.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-2125.html,100,0,100,100,100,0
44,scholarships_html/scholarship-1388.html,100,100,100,100,0,0
44,scholarships_html/scholarships360-1267.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-1524.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1746.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-1169.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0592.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-1496.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1441.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1623.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0732.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0063.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-2042.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-1616.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-1566.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1461.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0991.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0859.html,100,100,100,100,100,100
44,scholarships_html/scholarship-2041.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1057.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1971.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-0008.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0360.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-1894.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0343.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-0905.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1178.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1324.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-1406.html,100,0,100,100,100,0
44,scholarships_html/scholarship-2049.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-0147.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0792.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1225.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0642.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1352.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1816.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1963.html,100,100,100,100,0,0
44,scholarships_html/scholarships360-2010.html,100,0,100,100,100,0
44,scholarships_html/scholarship-1955.html,100,100,100,100,0,0
44,scholarships_html/scholarships360-1060.html,100,0,100,100,100,0
44,scholarships_html/scholarship-0925.html,100,100,100,100,0,0
44,scholarships_html/scholarships360-0167.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-0477.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0866.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1659.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0027.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0234.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-0683.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1538.html,100,0,100,100,100,0
44,scholarships_html/scholarship-0829.html,100,100,100,100,0,0
44,scholarships_html/scholarship-1605.html,100,100,100,100,0,0
44,scholarships_html/scholarship-1874.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1649.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1606.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-0714.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1240.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-0955.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-0005.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0414.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1428.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-0970.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-0208.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-2069.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0653.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-1274.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-1554.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0032.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1867.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1524.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-2004.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0547.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0109.html,100,100,100,100,0,0
44,scholarships_html/scholarship-0874.html,100,100,100,100,0,0
44,scholarships_html/scholarship-1935.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-0603.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1976.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-1741.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0732.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-1472.html,100,100,0,100,100,0
44,scholarships_html/mastersportal-0363.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0700.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0112.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1414.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1637.html,100,0,100,100,100,0
44,scholarships_html/scholarship-2168.html,100,100,100,100,0,0
44,scholarships_html/internationalscholarships-0667.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0130.html,100,100,100,100,0,0
44,scholarships_html/internationalscholarships-1307.html,100,100,0,100,100,0
44,scholarships_html/bigfuture-0100.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1658.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1504.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-0316.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0852.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-2094.html,100,0,100,100,100,0
44,scholarships_html/scholarship-1894.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1282.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0479.html,100,0,100,100,100,0
44,scholarships_html/internationalscholarships-0166.html,100,100,100,0,100,0
44,scholarships_html/scholarships360-1620.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-2025.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-1238.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0108.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1730.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1657.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-1434.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-1260.html,100,100,100,0,100,0
44,scholarships_html/scholarships360-1032.html,100,0,100,100,100,0
44,scholarships_html/internationalscholarships-0444.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0685.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-0321.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-1801.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0479.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0916.html,100,100,100,0,100,0
44,scholarships_html/mastersportal-0984.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0495.html,100,0,100,100,100,0
44,scholarships_html/scholarship-0473.html,100,100,100,100,0,0
44,scholarships_html/internationalscholarships-0527.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1679.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0572.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0582.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1167.html,100,100,100,100,0,0
44,scholarships_html/internationalscholarships-0745.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-2066.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1899.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1015.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1585.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1466.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-1502.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0476.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1048.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-1393.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0247.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0655.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1310.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0853.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0046.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0134.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1180.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1267.html,100,100,100,100,0,0
44,scholarships_html/scholarship-0910.html,100,100,100,100,0,0
44,scholarships_html/scholarship-0261.html,100,100,100,100,0,0
44,scholarships_html/internationalscholarships-0195.html,100,100,100,0,100,0
44,scholarships_html/scholarship-0897.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0434.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-1143.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0496.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0418.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1220.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1241.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-0426.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0377.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1411.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-0277.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1411.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-0014.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0491.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1405.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-1187.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1205.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0064.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-0462.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1604.html,100,100,100,100,0,0
44,scholarships_html/scholarship-1767.html,100,100,100,100,0,0
44,scholarships_html/scholarships360-0125.html,100,0,100,100,100,0
44,scholarships_html/scholarship-0023.html,100,100,100,100,0,0
44,scholarships_html/scholarships360-0607.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-1964.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0668.html,100,0,100,100,100,0
44,scholarships_html/internationalscholarships-0582.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0139.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0377.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1446.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-0276.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0266.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1078.html,100,100,100,100,0,0
44,scholarships_html/scholarships360-0472.html,100,0,100,100,100,0
44,scholarships_html/internationalscholarships-0089.html,100,100,0,100,100,0
44,scholarships_html/bigfuture-0351.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0216.html,100,100,100,100,0,0
44,scholarships_html/scholarship-1664.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-1588.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0809.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0720.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1360.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-0218.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-0139.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1088.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0885.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1163.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1528.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-1485.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-1919.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0224.html,100,100,100,100,0,0
44,scholarships_html/scholarships360-0244.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-0302.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1873.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0804.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0056.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-0679.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0118.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0971.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-2001.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0397.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1082.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0120.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-1450.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1636.html,100,100,100,100,0,0
44,scholarships_html/scholarships360-1098.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-1988.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0393.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1651.html,100,0,100,100,100,0
44,scholarships_html/internationalscholarships-1005.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1383.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0843.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0595.html,100,0,100,100,100,0
44,scholarships_html/scholarship-1951.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-1878.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1293.html,100,100,100,100,0,0
44,scholarships_html/scholarship-0084.html,100,100,100,100,0,0
44,scholarships_html/scholarships360-1696.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-1287.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-1017.html,100,0,100,100,100,0
44,scholarships_html/scholarship-1559.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1890.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1016.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-0261.html,100,100,100,100,100,100
44,scholarships_html/scholarship-2115.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1194.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1321.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-1654.html,100,100,100,100,100,100
44,scholarships_html/scholarship-0837.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0632.html,100,0,100,100,100,0
44,scholarships_html/scholarship-1658.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-0049.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0873.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-2096.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1451.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-1741.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-1759.html,100,0,100,100,100,0
44,scholarships_html/internationalscholarships-0119.html,100,100,100,100,0,0
44,scholarships_html/bigfuture-0985.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1740.html,100,100,100,100,100,100
44,scholarships_html/scholarship-2135.html,100,100,100,100,0,0
44,scholarships_html/internationalscholarships-0031.html,100,100,0,100,100,0
44,scholarships_html/scholarships360-1462.html,100,0,100,100,100,0
44,scholarships_html/scholarships360-0090.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-1762.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0659.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1729.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1958.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1818.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-0608.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0800.html,100,0,100,100,100,0
44,scholarships_html/mastersportal-0998.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-1244.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0094.html,100,0,100,100,100,0
44,scholarships_html/scholarship-1444.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-1278.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-2067.html,100,100,100,100,100,100
44,scholarships_html/internationalscholarships-0504.html,100,100,100,100,100,100
44,scholarships_html/scholarship-2173.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1107.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-1085.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1002.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0263.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-1371.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-1814.html,100,0,100,100,100,0
44,scholarships_html/bigfuture-1212.html,100,100,100,100,100,100
44,scholarships_html/bigfuture-0318.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1038.html,100,100,100,100,0,0
44,scholarships_html/mastersportal-0919.html,100,100,100,100,100,100
44,scholarships_html/mastersportal-0629.html,100,100,100,100,100,100
44,scholarships_html/scholarship-1673.html,100,100,100,100,0,0
44,scholarships_html/scholarship-1902.html,100,100,100,100,0,0
44,scholarships_html/scholarship-2008.html,100,100,100,100,100,100
44,scholarships_html/scholarships360-0549.html,100,0,100,100,100,0
